source,target,coef_abs
foxg1d,mycn,0.024219587
jun,tuba8l,0.024203818
hoxa2b,epha7,0.024196927
irx1b,pcdh19,0.024187192
sox6,eef1a1l1,0.024183797
nr2f6b,gfap,0.024169672
myog,seta,0.024160454
meox1,rps20,0.024134455
foxp1b,aspm,0.02410849
foxg1d,pax7a,0.024100974
msx1a,snu13b,0.02410014
her9,setb,0.024088614
mef2ca,nop56,0.024081612
hoxd11a,rpl3,0.024063421
meox1,ppiaa,0.024051739
rfx4,pbx3b,0.02404012
nr3c2,si:ch211-121a2.2,0.023985164
sox11b,hmgb1a,0.023980804
sox6,gli3,0.023970665
en2a,fgfr3,0.023955721
dlx2b,marcksl1a,0.023950953
her9,sox11b,0.023934407
mef2d,ccnd1,0.023917569
cdx4,rpl3,0.023913527
hoxb8a,rpsa,0.023907885
hmga1a,mybbp1a,0.023902547
pax6b,pleca,0.023886727
rfx4,tuba1a,0.023886433
etv4,rplp1,0.02385804
foxd1,stmn1a,0.023855137
foxa1,cntfr,0.023845308
mef2aa,nme2b.1,0.023823043
foxp1b,epha4a,0.023797097
en2b,tpt1,0.023786655
hoxb3a,ackr3b,0.023773776
sox21a,gli3,0.023738008
nkx2.2a,pax3a,0.0237106
six3b,rpl18a,0.023672286
sox11a,greb1l,0.023653282
tcf7l2,tmem132e,0.02364384
hoxb3a,greb1l,0.023616493
hmx4,rps2,0.023563087
hoxb2a,tpt1,0.023554457
egr2a,epha4a,0.02354299
pax3a,hmga1a,0.023518601
dlx5a,ntn1a,0.02351683
hoxa4a,rps20,0.02350037
meis2a,epha7,0.023484895
hoxa4a,snu13b,0.023474025
meox1,mibp2,0.023468623
hmga1a,znrf3,0.02345956
rx1,pcdh19,0.023453547
onecut2,lig1,0.023423392
irx3a,tuba8l,0.02341747
nr2f6b,nusap1,0.02340247
hoxb8a,ppiaa,0.023398453
sox6,rplp1,0.02338358
irx3a,aspm,0.023379039
foxg1a,pax7a,0.0233626
nkx2.4a,id1,0.023357041
six4b,eif5a2,0.02332949
irx3a,mcm6,0.02332168
zic1,histh1l,0.023305222
foxb1a,cntfr,0.023300707
sox11b,banf1,0.02327766
nr2f1b,dla,0.02327494
mef2aa,epha4a,0.023271061
pax6a,cdh11,0.023268599
her9,cfl1,0.023265198
tp53,fabp11a,0.02325234
dlx1a,cfl1,0.02322734
nr2f1b,slc1a3a,0.02321605
vsx2,mibp,0.023205273
lef1,hs6st1a,0.023190679
irx3a,ppa1b,0.023156524
foxd3,seta,0.023141531
hoxb3a,cdh7a,0.023140537
sox6,greb1l,0.023136972
foxb1a,lig1,0.023130493
nr2f6b,dla,0.023104439
jun,serbp1a,0.023086503
rxraa,robo1,0.023081653
hoxb6b,pcdh19,0.023055483
tbx2a,ptmaa,0.02305272
sox11b,seta,0.023033405
pax7a,rps20,0.023003224
sox11b,tuba1a,0.022972023
bhlhe40,nop56,0.0229698
rx1,cdk1,0.022957224
foxg1d,hmga1a,0.022943884
hmga1a,her12,0.02293765
nr2f6b,epha4b,0.02293267
zic4,boc,0.022930808
klf7b,fabp7a,0.022930225
irx3a,slc1a3a,0.022928482
tbx2a,cdca7a,0.022913171
phox2bb,tuba1a,0.022911008
sox6,rfx4,0.022899743
meox1,hspe1,0.02288837
irx3a,nop58,0.022884564
sox13,stmn1a,0.022863
hmx4,dkc1,0.022861812
jun,stmn1a,0.022860406
sox13,znrf3,0.022838661
foxd1,banf1,0.022811662
foxd1,nusap1,0.022740409
meis2a,pax3a,0.022735506
msx1a,cirbpa,0.022726523
foxg1d,ppiaa,0.022724506
foxn3,col18a1a,0.022711575
hoxa2b,tuba1a,0.02270875
sox6,nme2b.1,0.02270476
sox6,plekhh1,0.022699585
sox6,hs3st3b1a,0.02269861
pax3a,dacha,0.022690468
hmx4,h3f3d,0.02268458
mef2aa,pax6a,0.02267326
pbx3b,cdh7a,0.022660013
irx3a,ptmaa,0.022655293
hmga1a,prps1a,0.02265317
dlx2b,pcdh19,0.022651752
hoxa4a,cirbpa,0.02264659
pax6b,sox11a,0.022637941
en2b,sox21a,0.022635574
meis1a,pcna,0.022616882
jun,h3f3b.1,0.022612548
pax6a,epha3,0.022593437
rxraa,nucks1a,0.022567963
rx1,paics,0.022556286
hoxb3a,hoxa4a,0.02255532
hmga1a,ccnb1,0.022553531
msx1a,prmt1,0.022551106
irx3a,kifc1,0.02254932
tbx2b,ssb,0.022526987
irx1b,cdh6,0.022515146
irx1b,zgc:153405,0.02251444
gli3,pleca,0.022494491
en2b,ptmaa,0.022483746
hoxb2a,slbp,0.022477888
pax6a,adgrv1,0.022446316
msx1a,setb,0.022432279
hmx4,hspa8,0.022426764
hoxb3a,adamts3,0.022426499
vsx1,fabp7a,0.022425696
rxraa,cntfr,0.022417897
mef2aa,sulf2b,0.02241135
foxn3,bcam,0.022376793
irx6a,nop58,0.022371214
irx6a,id1,0.022366174
rx1,ccng1,0.022330988
hmga1a,rps27l,0.022306725
meox1,rpsa,0.022301143
foxp1b,cep131,0.022291988
hmx4,c1qbp,0.022262538
nr2f1b,greb1l,0.02223322
erfl1,pax7a,0.022199426
rfx4,serbp1a,0.022167554
sox1b,tuba1a,0.022144776
foxb1a,tubb2b,0.022139367
meis3,nucks1a,0.022139277
irx1b,mdka,0.02210039
mef2aa,efna2a,0.022069104
pax3a,eif5a2,0.02206415
hoxa9a,rpl3,0.022063794
hoxa4a,epha7,0.022011017
hoxb3a,efnb3b,0.022009691
hmx4,ptmaa,0.02198201
pax6b,fgfr2,0.021971168
msx1a,rpsa,0.021959845
meis1a,nucks1a,0.021958835
sp8a,hoxb8a,0.021955337
msx1b,cdh7a,0.021948297
hmga1a,vim,0.021946045
hoxa2b,ptmaa,0.021934826
irx3a,actc1b,0.02191248
msx1a,nme2b.1,0.021904806
msx1a,ppiaa,0.021903628
gsx2,cirbpa,0.021902686
meis1a,sox6,0.021894392
foxd1,hspa8,0.021879008
nr2f6b,si:ch73-21g5.7,0.0218727
irx3a,ube2c,0.021865828
en2b,ddx21,0.021847611
irx3a,tubb2b,0.021822682
nr2f1b,cdon,0.021818412
sox11b,cdon,0.021809805
rx1,mki67,0.021801049
irx1b,stmn1a,0.0217891
msx1a,si:ch73-281n10.2,0.021762574
nkx2.2b,pax7a,0.021756025
sox6,cfl1,0.021732176
sox21a,col18a1a,0.021692406
hoxb3a,fgfr3,0.021688836
nkx2.1,id1,0.021668732
hmx4,tuba8l,0.021664107
dlx1a,hmga1a,0.021661505
gsx2,hmga1a,0.02164757
hoxc3a,fabp7a,0.021643413
meox1,nme2b.1,0.021638995
pax6a,ptmaa,0.021637734
nr2f6b,cdon,0.021633603
hmga1a,kpna2,0.02162134
dlx1a,nop56,0.021615729
mef2d,tgfbi,0.02159067
nfia,sox11a,0.02158402
fezf2,snu13b,0.021581303
nfic,rps20,0.021562774
tbx5b,tenm4,0.021540307
en2b,eif5a2,0.02153451
etv4,rpl18a,0.021530237
foxb1a,pax7a,0.021485189
dlx1a,tuba8l,0.02147336
rx1,ddx27,0.021465724
en2b,si:ch73-281n10.2,0.021462945
lhx9,tuba1a,0.021460386
tbx2b,banf1,0.02143831
lin28a,nucks1a,0.021437999
hmga1a,nop2,0.021427536
meis2a,id1,0.021417595
rx3,cirbpa,0.021413948
nfia,rps20,0.021391321
hoxa4a,si:ch73-281n10.2,0.02138527
raraa,hoxb3a,0.021376228
etv4,pax7a,0.021364583
hoxb8a,pcna,0.02136294
irx1b,ccnd1,0.021355188
hmga1a,dbx1a,0.021341497
pax7b,eif5a2,0.02134022
sox21a,nop58,0.021310566
nr6a1b,hoxc3a,0.021306051
en2b,hmgb2a,0.021253865
six3b,eef2b,0.021242725
pax6a,irx3a,0.021241056
foxd3,ccng1,0.021228207
nr2e1,abcf1,0.02122612
six3b,npm1a,0.02121564
etv4,tuba8l4,0.021214066
rx3,pcna,0.021212842
dmrt2a,mcm6,0.021205112
irx1b,h3f3d,0.021202527
hmga1a,gdf11,0.02120196
meis1a,chl1a,0.021200217
foxb1a,hmgb1b,0.021196535
hoxb2a,cfl1,0.021183714
msx1a,hspa8,0.02118339
hoxb3a,si:ch211-251b21.1,0.0211823
sox6,mki67,0.02115077
rfx4,ntn1b,0.021142201
tp53,rps2,0.021139856
lin28a,setb,0.02113369
irx3a,hmgb2a,0.02113317
her9,gstp1,0.021131188
raraa,pax3a,0.021127224
foxd1,ppiaa,0.021122651
nr2f6b,elavl3,0.02110891
sox11b,actc1b,0.021104222
foxp1b,col28a2a,0.021103866
msx1b,tuba8l,0.021100754
tp53,ube2c,0.021100165
mef2cb,ppiaa,0.021075398
irx1b,lig1,0.021070607
irx6a,rpl3,0.021044495
rx1,ptmab,0.021043237
sox6,hsp90ab1,0.021040965
mnx2b,mki67,0.021024706
thrab,col18a1a,0.021003747
meis1a,robo1,0.020999668
irx6a,hspe1,0.020997196
tbx2a,banf1,0.020994885
foxp1b,mycn,0.020982876
hmx4,fbl,0.02097783
klf7b,fgfr3,0.020967793
msx1b,sox13,0.02094709
msx3,ube2c,0.0209446
nr2f1b,ephb2b,0.02093508
hoxb3a,epha4a,0.020926999
hoxb6b,hoxc3a,0.02092259
sox11b,neurog1,0.020916384
etv4,mki67,0.020912023
irx1b,rbm28,0.020890236
nr2f6b,robo1,0.020890182
mef2cb,efna3b,0.02088735
sox13,rfx4,0.020878153
lmx1bb,pcna,0.02087305
pknox2,pax3a,0.020872636
irx6a,dkc1,0.020864328
sp8a,slc1a3a,0.02085739
irx3a,slbp,0.020850167
nr2f1b,apoc1,0.020847764
pbx1b,serbp1a,0.020820081
msx1a,rps20,0.020812275
six3b,hspd1,0.020804282
her6,ntn1b,0.020801438
hoxa2b,cfl1,0.020788636
tbx2a,ntn1a,0.020772083
atoh1a,olig4,0.020747341
msx1a,tuba8l4,0.02074363
meox1,rplp0,0.02072621
nr2f6b,cdkn1ca,0.020694999
hoxa9a,tenm4,0.020685904
en2a,her15.2,0.020679772
mafbb,nusap1,0.020673256
pax7a,kpna2,0.020672362
ascl1a,nme2b.1,0.020672299
zic1,hmgb2a,0.020665862
her9,baz1b,0.020648535
irx3a,mycn,0.020640656
pax3a,ncl,0.020635994
en2b,rps20,0.020618271
irx3a,ek1,0.0205957
irx3a,epha7,0.020589717
pax6a,fabp3,0.020585852
hoxb2a,hspa8,0.020535361
tp53,bcam,0.020532368
hoxb3a,ccnd1,0.020526338
rx1,mcm6,0.020518094
sox6,gdf11,0.020505548
etv4,eef2b,0.020488141
pax3a,dla,0.020485459
mef2cb,znrf3,0.020470772
six6b,ntn1a,0.020460632
sox6,qkia,0.020450123
rx1,ek1,0.020442389
hoxc3a,efnb3b,0.02041412
sox11b,nr2f1b,0.020410929
msx1a,pcna,0.020408727
irx1b,her9,0.020407641
emx3,ptmaa,0.02040646
meis3,hoxb3a,0.020390166
otpb,rpl3,0.020376146
thrab,serbp1a,0.020375136
hoxa4a,fgfr3,0.020372037
lhx2b,cdca7a,0.020361526
raraa,efnb3b,0.020360732
mnx2b,kpna2,0.020359736
sox13,ccnd1,0.020358013
tbx2a,slbp,0.020343376
sp8a,vim,0.020339834
irx3a,ackr3b,0.020330736
hoxa2b,hmgb1b,0.02030462
irx1b,mdkb,0.020296277
sp8a,tuba1a,0.020291034
meis1a,pcdh19,0.020288054
msx1a,hspe1,0.020283546
vsx1,ptmaa,0.020277705
mef2d,mylpfa,0.020277655
en2b,efna3b,0.020276671
six3b,mibp,0.020273514
pax7a,cdk1,0.020268288
meis3,setb,0.020264706
rorb,ptmaa,0.020254564
en2b,slbp,0.020246888
myog,myl1,0.020229738
sox11a,ccnd1,0.020226287
raraa,fgfr2,0.02021577
sox11b,cdc20,0.020205973
sox11a,mdka,0.020205654
mef2ca,tpt1,0.020203635
lhx2b,ncl,0.020203002
nr2f1b,tcf7l2,0.020193694
meis2a,her4.2,0.020191226
jun,npm1a,0.020188626
sox11a,cdkn1ca,0.020188091
hmx4,rplp0,0.02018356
cdx4,ntn1a,0.02018141
otpb,si:ch73-21g5.7,0.020180583
foxg1d,myca,0.020177523
foxd1,rps20,0.02017157
nr2f6b,apoc1,0.020160705
pax7a,aspm,0.020156786
hoxa9a,ptmaa,0.020150578
en2b,hspd1,0.02013689
pax6b,tubb2b,0.02012382
rorb,pax5,0.02010385
irx6a,hspa8,0.020103639
tbx5a,nop56,0.02009111
sox13,efnb3b,0.020090688
twist1b,rpsa,0.020074809
hoxa4a,mdkb,0.020050755
tbx18,fgfr3,0.020049984
rxrgb,slc1a3a,0.020045334
ascl1a,ppiaa,0.020024491
foxg1a,banf1,0.02001262
sp8a,cirbpa,0.020003702
hoxb2a,hmga1a,0.02000066
her9,greb1l,0.019986825
pax6b,eef2b,0.01997858
irx3a,efna2a,0.019975984
mef2d,ncl,0.019966701
rx1,mphosph10,0.019938556
pax7a,efna3b,0.019935418
hoxb3a,lig1,0.019925168
foxb1a,si:ch73-281n10.2,0.019923449
nr2f1b,hmgb1b,0.019916618
en2b,nop56,0.019913202
msx3,ccnb1,0.019912248
raraa,tenm4,0.019903207
msx1b,rnf220a,0.019883119
pax5,prmt1,0.019865671
tbx2a,stmn1a,0.019862177
irx6a,abcf1,0.019860378
six3b,eef1a1l1,0.019859638
klf7b,hmga1a,0.01985674
mef2cb,aldob,0.019851461
nr2f1b,lig1,0.019848708
hoxc3a,ptmaa,0.019825462
sox1b,actc1b,0.019814905
meis2a,fgfr2,0.01980384
mef2d,sox11b,0.019801416
pax6b,ppa1b,0.019799596
rxraa,lig1,0.019787243
foxg1d,nop58,0.019786226
foxg1d,mab21l2,0.01977973
nkx2.1,ppiaa,0.019776281
meis3,pax6a,0.019773114
sox11a,her15.2,0.01976322
vax2,ncam1b,0.019758692
msx3,seta,0.01974741
msx1b,unc5b,0.01974436
nr2f6b,tubb2b,0.019740524
meox1,rps2,0.01973886
msx1a,nop56,0.019737756
barhl1b,tenm4,0.019724978
cdx4,hmga1a,0.019722229
foxn3,ptmaa,0.019687688
msx1a,seta,0.019679433
pax6a,slbp,0.019670509
en2b,tubb2b,0.019650124
sox11a,banf1,0.019643813
irx6a,prmt1,0.019642783
cdx4,rpsa,0.019641621
hoxb5b,fabp7a,0.019634306
nr2f6b,hmgb1b,0.01963025
vax2,rnf220a,0.019625893
hoxa4a,hspe1,0.019624766
foxa1,pcdh19,0.019614581
lbx1b,fgfr3,0.019609537
mef2ca,hmgn2,0.019606998
foxd3,rpl3,0.019591529
irx3a,mibp2,0.0195842
mnx2b,tuba8l,0.019579533
otpa,hmgb2b,0.019573448
rx1,hmgb1a,0.019568512
vax1,fgfr3,0.019566825
sox21a,tenm3,0.01955809
hoxb3a,ntn1a,0.019557996
en2a,ncl,0.019554203
hoxc6b,atp1a1b,0.019553088
mef2d,sulf2b,0.019549964
myog,mylpfa,0.019544203
irx6a,mycn,0.019541442
foxg1a,pax6a,0.019529037
msx3,hmgn2,0.019528607
hoxa2b,h3f3d,0.019526696
msx1a,ppa1b,0.01952472
dbx1a,ccng1,0.019497225
irx3a,fabp3,0.019489264
sox11b,mycn,0.019472044
rx1,si:dkey-23i12.5,0.019465936
rfx4,ptch2,0.01946011
irx1b,seta,0.019432854
tbx2b,serbp1a,0.019424822
tcf7l2,tenm3,0.01942158
hoxc6b,tubb2b,0.019414298
hmx4,mibp2,0.019414118
etv4,cfl1,0.019373497
rx1,slbp,0.019364806
irx1b,marcksl1a,0.019359564
phox2bb,cirbpa,0.019323116
foxd3,pcna,0.019322895
hoxa11b,mdkb,0.019314824
nr2f6b,ppiaa,0.019314773
isl2a,snu13b,0.019306654
gata2a,elavl3,0.019299846
pax5,sema3fa,0.019287197
rx3,rpsa,0.019282281
irx6a,fbl,0.019260634
her9,en2b,0.019257123
pax7b,hmgb2a,0.019254858
hoxa4a,mcm6,0.019248959
etv4,tuba8l,0.01924386
tbx18,nucks1a,0.019235559
im:7142702,pax5,0.019233707
sox11b,mdka,0.019233683
six3b,rps2,0.019215588
msx3,h3f3d,0.019214856
irx6a,nop56,0.019201385
pax6a,ptprn2,0.01920101
hoxa4a,ptmaa,0.019186534
hmga1a,ncam1b,0.019142697
meox1,rps6,0.019140445
nr2f6b,ntn1a,0.019133233
rx1,tuba8l,0.019129846
vsx2,tuba1a,0.019116035
msx1a,slbp,0.019116014
en2b,mdkb,0.019115265
dmbx1a,tmem132e,0.01909277
hoxb8a,seta,0.019077085
jun,tpt1,0.019070236
mef2cb,gdf11,0.01906682
rxraa,npm1a,0.019066589
pax3a,rps20,0.019059114
msx3,rpl3,0.019058257
barhl2,serbp1a,0.019048126
irx3a,ntn1a,0.019044654
mef2ca,ccnb1,0.019027513
cdx4,nop56,0.019026222
vax1,ek1,0.01902094
rxraa,col18a1a,0.019004954
six3b,pax6a,0.01899852
sox13,fabp7a,0.01899083
etv4,tuba1a,0.018984156
sox11b,si:ch73-21g5.7,0.018978188
rxraa,ptmaa,0.018963693
msx1a,fabp7a,0.018961543
myog,pcdh19,0.01895463
six3b,hsp90ab1,0.018941678
pax6a,npm1a,0.018934485
mnx2b,ube2c,0.018917838
sox13,nop56,0.018914074
en1b,stmn1a,0.018908232
hoxa2b,sox21a,0.01890723
foxd1,cntfr,0.018901236
irx1b,si:ch73-281n10.2,0.01890014
meox1,tpt1,0.018900061
pax6b,gnl3,0.018891988
pax3a,znrf3,0.01888098
twist2,nop56,0.018875454
nr6a1b,cdon,0.018867016
ascl1a,nucks1a,0.0188661
sox11b,zbtb18,0.018861635
irx6a,cdca7a,0.018840682
tp53,cntfr,0.018828925
mef2d,znrf3,0.018826498
msx3,cntfr,0.018824821
dbx1b,cdca7a,0.018812444
six3b,tenm4,0.018800648
foxg1d,pcna,0.018791609
sox6,pbx3b,0.01878805
hmga1a,col18a1a,0.018787777
myog,lrrn1,0.01878526
rx1,ppan,0.018780466
mef2aa,robo1,0.018776447
sp8a,tubb2b,0.018775243
pax6a,dla,0.018774305
irx3a,ncl,0.018766617
irx1b,rpl18a,0.018734273
rxraa,bcam,0.018728353
rfx4,rbm28,0.018714746
msx3,dlgap5,0.018708281
dlx2a,hmga1a,0.018705389
atf3,tuba8l,0.018704735
hoxa4a,marcksl1a,0.018700344
nr2f6b,sox11a,0.018694673
zic2a,mibp2,0.018693976
en2b,epha4a,0.018689943
hmga1a,hoxb2a,0.018682053
msx1b,hmga1a,0.018663246
hmx4,hmga1a,0.018661672
hoxa2b,marcksl1a,0.018655702
foxb1a,serbp1a,0.018623969
mef2aa,cdk1,0.018613713
pax6b,hmgb2a,0.018606143
pax6b,eef1a1l1,0.018599542
nr2f1b,elavl3,0.018598428
sox6,rpl24,0.01859181
pknox2,npm1a,0.018591192
foxg1d,kirrel3l,0.018591065
etv2,ntn1a,0.01858929
esr1,slc1a3a,0.018578503
lhx2b,pcna,0.01857773
mef2aa,h3f3b.1,0.018575672
mef2cb,pcna,0.018568497
six4b,setb,0.01856107
eomesa,serbp1a,0.018553086
meis2a,hoxb3a,0.018550497
tbx2b,ccnb1,0.01854798
foxp1b,epha7,0.018546874
rx3,hmga1a,0.018542342
irx3a,mdkb,0.018538151
vax2,ephb2b,0.018537719
pbx1b,mdka,0.018511184
irx3a,tmsb,0.018498713
nr2e1,nop58,0.018483317
mef2ca,mcm6,0.018483285
irx1b,eef2b,0.0184759
irx1b,rpl12,0.018466385
nr2f6b,nap1l1,0.018461442
foxp1b,stmn1a,0.018453887
tp53,fabp3,0.018427461
hoxd12a,mcm6,0.018427122
msx1a,mcm6,0.018415054
hmx4,cirbpa,0.018411009
hoxc6b,pcna,0.018408924
lhx5,hspe1,0.018401353
rfx4,nme2b.1,0.018382367
irx3a,pcdh19,0.018374737
foxg1a,eif5a2,0.018371044
myog,tnni2b.1,0.018370373
irx6a,npm1a,0.018361624
raraa,neo1a,0.018345553
mef2d,mcm6,0.01834484
meis2a,serbp1a,0.01834322
six3b,tuba8l4,0.018335069
rfx4,rpl3,0.018330242
pax6a,mibp,0.018309517
mef2cb,msx1b,0.018308071
meox1,cirbpa,0.018303907
rx1,efna2a,0.018289393
her6,cdon,0.018277405
klf7b,npm1a,0.018276233
her6,setb,0.018271621
en2b,hspe1,0.01826914
foxg1d,cntfr,0.018257072
irx3a,pdap1a,0.018253177
sox11a,tpx2,0.018208459
zic2b,olig3,0.018206012
sox11a,prmt1,0.018202852
six4b,ncl,0.018192349
meis1a,tpx2,0.018186646
tbx2b,stmn1a,0.018185733
nr2e1,gfap,0.018178297
en2b,hmgb1a,0.018164584
hoxc3a,adgrv1,0.018148307
foxd1,plk1,0.018145593
meis1a,col11a1a,0.018123943
etv4,rpl7a,0.018123515
tbx2b,prps1a,0.018107967
tbx20,ntn1a,0.018099876
hoxb6b,aspm,0.018082624
meis3,hspa8,0.018074794
nkx2.1,h3f3b.1,0.01807231
her6,pa2g4a,0.018070782
msx1a,banf1,0.01807012
meis2a,epha4a,0.018065576
mnx2b,top2a,0.018065419
meox1,rpl12,0.018061318
hmga1a,aurka,0.018057585
rxraa,cirbpa,0.018037487
hoxb2a,pcna,0.018011361
foxb1a,rnf220a,0.018007804
runx1,id1,0.017991912
nr5a2,cirbpa,0.017991591
irx1b,gfap,0.017987045
hoxb2a,lig1,0.01797653
ascl1a,rpl12,0.017971482
pbx3b,mcm2,0.017952962
tp53,nusap1,0.01794878
meis1a,dhrs3b,0.017944954
foxn3,h3f3b.1,0.017935028
rx3,tuba1a,0.017927023
zic1,npm1a,0.01792368
msx1b,atoh1a,0.017915254
en2a,dkc1,0.017900927
foxd3,stmn1a,0.017900627
rx1,rps27l,0.017888337
en2b,gnl3,0.017885508
irx3a,cdc20,0.017883116
mef2aa,cfl1,0.017874356
rarga,eif5a2,0.017871909
pax6b,myca,0.017869264
hoxb6b,plk1,0.01786399
msx1a,si:ch73-21g5.7,0.017860139
rfx4,rpl18a,0.017853498
sox11b,nme2b.1,0.01785336
bcl11aa,ptmaa,0.017845342
lin28a,mibp2,0.017843166
msx1b,mki67,0.01783608
meis1a,dlgap5,0.01783054
irx1b,hmgn2,0.017828166
rfx4,jag2b,0.017824907
en2b,hspa8,0.017824577
rorb,setb,0.017823754
hoxb3a,mibp2,0.017819649
foxf2a,tuba1a,0.01780916
msx1a,nop58,0.01779604
sox5,stmn1a,0.017794628
rx1,col28a2a,0.017793769
etv4,hmgb1b,0.017791051
barhl2,hspa8,0.017788302
mef2cb,cfl1,0.017787749
phox2a,ntn1a,0.017773675
foxd1,npm1a,0.017768923
meis3,ppiaa,0.01776326
thrab,mpped2a,0.01776186
hmx4,rps6,0.017756062
foxn3,tuba8l,0.01774556
pax6b,ncl,0.017734962
mef2aa,ccnb1,0.017732613
mef2d,sulf2a,0.01772364
foxg1a,cntfr,0.017723367
irx1b,tenm4,0.017722633
pax5,h3f3d,0.017712794
hmx4,cntfr,0.017711647
sox21a,cdk1,0.017701875
foxd1,dlgap5,0.01769474
her6,gstp1,0.017663572
pax6b,pcdh19,0.017656162
foxd1,mcm6,0.017655553
nr2e1,si:ch73-21g5.7,0.017646832
hoxb3a,rplp0,0.017643064
en2b,il17rd,0.017640952
pax7a,hsp90ab1,0.017637447
en2b,rn7sk,0.017603084
mef2cb,rfx4,0.01760284
ptf1a,kirrel3l,0.01760267
lbx1b,fabp7a,0.017596109
hoxc6b,nop56,0.017584404
irx3a,aldob,0.017580565
hoxb1b,pcdh19,0.017578566
msx3,kpna2,0.017569315
sox13,setb,0.017566666
nr3c2,pcdh19,0.017564029
sox6,rps6,0.017563246
en2b,dkc1,0.017555166
mef2d,pcdh18a,0.017548883
nr2e1,pdap1a,0.017548066
pbx3b,serbp1a,0.01754587
irx3a,marcksl1a,0.017540062
msx1b,slit3,0.017533353
foxg1a,seta,0.017532988
foxn3,pcdh17,0.017532093
zic2b,npm1a,0.017530164
sox11a,nr2f1b,0.017521665
sox21a,col2a1a,0.017520724
bhlhe41,serbp1a,0.01750451
twist1b,pmp22a,0.017493498
sox6,efnb3b,0.01749308
sox14,actc1b,0.017491778
hmx4,rnf220a,0.01749111
hoxb8a,ncl,0.017484028
nr2f6b,serbp1a,0.017479982
foxg1a,lig1,0.017469354
msx1b,sox21a,0.017462227
sox11b,fabp7a,0.01744315
rorb,mdka,0.017442862
pbx1a,hmgb1b,0.01743386
en2b,ptprn2,0.017430997
lin28a,dkc1,0.017427757
meis2a,tcf7l2,0.01742507
irx6a,rsl1d1,0.017417766
six3b,nap1l1,0.017416283
twist1b,ncl,0.01741561
hmga1a,pbx3b,0.017414307
pax3a,epha3,0.017414298
cdx4,hsp90ab1,0.017412195
nr2f6b,ccnb1,0.017409164
emx3,mdkb,0.017404726
rxraa,hspa8,0.017393503
nr3c2,sfrp5,0.017389957
msx1b,col28a2a,0.017386474
hoxb8a,fabp3,0.017383603
tbx3a,nucks1a,0.017381877
irx6a,rpsa,0.01735497
pax6b,rplp0,0.017354676
foxd1,rsl1d1,0.01735004
ebf2,ncl,0.017344497
fli1a,elavl3,0.017339671
sox11a,eif5a2,0.017336331
sox6,npas1,0.017335862
her9,paics,0.017329106
zic1,rpl24,0.017319277
msx3,rpl12,0.017317215
hmx4,eif5a2,0.01731011
meis3,histh1l,0.017308732
hoxc6b,setb,0.01729736
nkx2.2a,fgfr3,0.017294452
sox11a,cenpe,0.017290018
hoxc13b,cfl1,0.017285911
hoxa2b,rpl12,0.017283684
mef2d,msx1b,0.017283564
hoxa4a,ek1,0.017282467
pax7b,gli3,0.017282465
runx1,seta,0.017282465
tfap2b,ntn1a,0.017278874
hoxb8a,nme2b.1,0.017266832
bhlhe41,rrm2,0.017263504
irx1b,si:ch211-121a2.2,0.017261662
pax7a,bcl11aa,0.017260289
barhl2,tpt1,0.017259443
arxb,rpl3,0.017255226
nr2f6b,her4.1,0.017238429
tbx2b,aldob,0.01722204
zic1,gfap,0.017215783
pknox2,sox11a,0.017212957
pax3a,lrrn1,0.017201006
foxd3,neo1a,0.017196592
irx3a,ccnb1,0.017190468
pax6a,mibp2,0.01718952
meis1a,fgfr2,0.017187664
mef2cb,baz1b,0.0171833
vsx1,pcdh19,0.017182937
pax6a,aspm,0.01717295
etv4,npm1a,0.017166488
hoxb8a,h3f3b.1,0.017163895
foxa1,nucks1a,0.017154936
mef2d,sema6e,0.01715127
hoxa2b,rplp0,0.017148644
cux2b,efna2a,0.017147893
hmga1a,cdc20,0.017139917
en2b,tenm3,0.01713434
pax6b,prmt1,0.017132211
hoxc3a,hoxa4a,0.017126454
lhx2b,mcm6,0.017123904
sox6,rps2,0.01711487
six4b,npm1a,0.017110666
mef2d,efna2a,0.017108763
hmx4,hmgb1a,0.01709949
sox5,robo1,0.017094253
irx1b,rps6,0.017092686
hoxd12a,mki67,0.017091705
raraa,serbp1a,0.01708391
foxn3,nop56,0.017069668
rx1,kpna2,0.017064674
en2b,tuba8l,0.01706383
ebf3a,hmgb1b,0.017051196
hoxb9a,pcdh19,0.017047588
foxd1,nop56,0.017045762
zic2a,boc,0.017034724
lhx9,tpt1,0.017027944
tp53,pcdh19,0.017021967
pax6a,hmga1a,0.01700329
gli3,stmn1a,0.016998637
sox13,hmga1a,0.016997756
dlx2a,cirbpa,0.016986221
nr1d4a,ntn1a,0.016984733
sox21a,znrf3,0.016981328
irx7,pax7a,0.016978005
hoxa4a,nme2b.1,0.016968032
sp8a,sox11a,0.0169668
msx1a,mibp2,0.016959604
myog,si:dkey-269i1.4,0.016959297
sox11b,h3f3d,0.016951382
foxg1d,hsp90ab1,0.01694832
dlx2a,mdkb,0.016943261
meox1,rplp1,0.016938964
zic2b,hmgb1b,0.016935261
foxd1,pmp22a,0.016926065
mef2ca,zcchc7,0.016924141
foxd1,sox11a,0.016919484
pax5,fabp3,0.016910177
etv4,rpl24,0.016910061
thrab,cirbpa,0.016909387
neurod4,col28a2a,0.016907705
sp8a,nucks1a,0.016906813
